"","county","swing","change_query_incidence","state","lat_long.lon","lat_long.lat"
"1","BROWN",8.431329e-03,NA,"ILLINOIS", -90.71527,  39.93796
"2","ALLEN",4.530035e-02,NA,"INDIANA", -85.02335,  41.09326
"3","BROWN",1.027288e-02,NA,"INDIANA", -86.17518,  39.17497
"4","ALLEN",1.061381e-02,NA,"KANSAS", -96.16972,  38.65612
"5","BROWN",2.388983e-02,NA,"KANSAS", -95.47778,  39.77005
"6","ALLEN",5.319952e-03,NA,"KENTUCKY", -82.72797,  37.61005
"7","ALLEN",1.698050e-02,NA,"LOUISIANA", -93.28833,  31.83528
"8","BROWN",3.052141e-02,NA,"MINNESOTA", -94.64503,  44.22944
"9","BROWN",1.551113e-02,NA,"NEBRASKA", -99.99123,  42.50529
"10","ALLEN",4.292999e-03,NA,"OHIO", -84.14351,  40.76995
"11","BROWN",2.002982e-02,NA,"OHIO", -84.08016,  40.13739
"12","BROWN",2.003870e-02,NA,"SOUTH DAKOTA", -98.25427,  45.75815
"13","BROWN",1.445317e-02,NA,"TEXAS", -98.92453,  31.77051
"14","BROWN",2.073831e-02,NA,"WISCONSIN", -87.93348,  44.45617
"15","EL PASO",6.792531e-02,NA,"COLORADO",-104.47233,  38.91083
"16","EL PASO",4.833284e-02,NA,"TEXAS",-106.48502,  31.76188
"17","DALE",2.330274e-02,NA,"ALABAMA", -85.68458,  31.46453
"18","LAUDERDALE",1.012868e-02,NA,"ALABAMA", -87.65811,  34.88409
"19","MIAMI",1.136603e-02,NA,"INDIANA", -86.10649,  40.61405
"20","MIAMI",1.369555e-02,NA,"KANSAS", -94.81060,  38.63817
"21","LAUDERDALE",3.059906e-02,NA,"MISSISSIPPI", -88.51171,  32.52085
"22","MIAMI",1.326587e-02,NA,"OHIO", -84.73449,  39.50875
"23","LAUDERDALE",2.478741e-02,NA,"TENNESSEE", -89.66281,  35.78388
"24","YORK",3.935973e-02,NA,"MAINE", -70.64826,  43.16175
"25","YORK",3.246502e-02,NA,"NEBRASKA", -97.59209,  40.86739
"26","NEW YORK",2.294442e-02,NA,"NEW YORK", -74.00597,  40.71278
"27","YORK",2.745170e-02,NA,"PENNSYLVANIA", -76.72696,  39.96107
"28","YORK",2.240461e-01,NA,"SOUTH CAROLINA", -81.24202,  34.99430
"29","YORK",1.234785e-01,NA,"VIRGINIA", -76.50967,  37.23876
"30","PALM BEACH",1.468669e-02,NA,"FLORIDA", -80.03643,  26.70562
"31","PIERCE",1.597207e-01,NA,"GEORGIA", -82.17136,  31.34381
"32","PIERCE",1.052507e-02,NA,"NEBRASKA", -97.52672,  42.19917
"33","PIERCE",7.984725e-03,NA,"NORTH DAKOTA",-100.69235,  46.78999
"34","PIERCE",1.762604e-02,NA,"WASHINGTON",-122.12953,  47.06759
"35","PIERCE",6.458381e-03,NA,"WISCONSIN", -87.49011,  44.53212
"36","SAN DIEGO",1.028345e-02,NA,"CALIFORNIA",-117.16108,  32.71574
"37","YUMA",1.229736e-02,NA,"ARIZONA",-114.62769,  32.69265
"38","YUMA",1.812221e-03,NA,"COLORADO",-102.72521,  40.12221
"39","MONTEREY",7.463835e-03,NA,"CALIFORNIA",-121.89777,  36.59729
"40","LOS ANGELES",3.640900e-02,NA,"CALIFORNIA",-118.24264,  34.05491
"41","SIERRA",2.549395e-02,NA,"CALIFORNIA",-120.25127,  39.55328
"42","SIERRA",4.127973e-02,NA,"NEW MEXICO",-107.10119,  33.13460
"43","BAKER",2.419776e-02,NA,"FLORIDA", -86.68134,  30.79713
"44","BAKER",1.728919e-01,NA,"GEORGIA", -84.48026,  31.28160
"45","BAKER",1.770093e-02,NA,"OREGON",-117.83438,  44.77487
"46","WASHINGTON",2.613072e-02,NA,"ALABAMA", -88.24612,  31.34223
"47","WASHINGTON",2.478320e-01,NA,"ARKANSAS", -93.68302,  33.77484
"48","WASHINGTON",1.042842e-02,NA,"COLORADO",-102.98962,  40.06374
"49","WASHINGTON",1.567231e-02,NA,"FLORIDA", -85.68458,  30.54874
"50","WASHINGTON",2.127560e-01,NA,"GEORGIA", -82.73931,  33.73679
"51","WASHINGTON",1.410018e-02,NA,"IDAHO",-116.75486,  44.36587
"52","WASHINGTON",5.280940e-03,NA,"ILLINOIS", -89.40731,  40.70365
"53","WASHINGTON",9.072413e-03,NA,"INDIANA", -87.17279,  38.65922
"54","WASHINGTON",1.208015e-01,NA,"IOWA", -91.69164,  41.30141
"55","WASHINGTON",1.742951e-02,NA,"KANSAS", -97.05086,  39.81806
"56","WASHINGTON",6.998621e-03,NA,"KENTUCKY", -83.80850,  38.61615
"57","WASHINGTON",2.229102e-03,NA,"LOUISIANA", -92.05706,  30.61631
"58","WASHINGTON",1.752813e-03,NA,"MAINE", -69.36766,  44.27356
"59","WASHINGTON",2.563484e-01,NA,"MARYLAND", -77.69942,  39.61305
"60","WASHINGTON",3.715753e-02,NA,"MINNESOTA", -92.88014,  45.18815
"61","WASHINGTON",1.774491e-02,NA,"MISSISSIPPI", -91.29928,  31.57878
"62","WASHINGTON",3.149140e-02,NA,"MISSOURI", -91.01209,  38.55811
"63","WASHINGTON",3.175064e-02,NA,"NEBRASKA", -96.20808,  41.39750
"64","WASHINGTON",1.980197e-02,NA,"NEW YORK", -73.67717,  41.78757
"65","WASHINGTON",1.052362e-01,NA,"NORTH CAROLINA", -77.05217,  35.54655
"66","WASHINGTON",1.174421e-02,NA,"OHIO", -83.43758,  39.53737
"67","WASHINGTON",3.194238e-01,NA,"OKLAHOMA", -97.48448,  35.05896
"68","WASHINGTON",3.125061e-02,NA,"OREGON",-123.13860,  45.54696
"69","WASHINGTON",1.307468e-02,NA,"PENNSYLVANIA", -80.24617,  40.17396
"70","WASHINGTON",4.564835e-02,NA,"RHODE ISLAND", -71.66734,  41.45681
"71","WASHINGTON",3.997125e-02,NA,"TENNESSEE", -82.51858,  36.33210
"72","WASHINGTON",1.138704e-02,NA,"TEXAS", -96.36516,  30.23530
"73","WASHINGTON",NA,NA,"UTAH",-113.50829,  37.13054
"74","WASHINGTON",4.309306e-02,NA,"VERMONT", -72.43260,  44.10562
"75","WASHINGTON",1.026350e-01,NA,"VIRGINIA", -78.15908,  38.71343
"76","WASHINGTON",1.939795e-02,NA,"WISCONSIN", -91.38370,  44.73805
"77","HOUSTON",2.603758e-02,NA,"ALABAMA", -87.25807,  34.14149
"78","HOUSTON",2.035025e-01,NA,"GEORGIA", -83.63484,  32.42197
"79","HOUSTON",9.157984e-03,NA,"MINNESOTA", -91.56848,  43.76330
"80","HOUSTON",4.143475e-02,NA,"TENNESSEE", -87.91781,  35.24147
"81","HOUSTON",5.132357e-03,NA,"TEXAS", -95.37011,  29.76008
"82","PASCO",1.050887e-02,NA,"FLORIDA", -82.43194,  28.32324
"83","RICHLAND",1.478499e-02,NA,"ILLINOIS", -88.09008,  38.72128
"84","RICHLAND",6.275742e-03,NA,"LOUISIANA", -91.79284,  32.38873
"85","RICHLAND",7.646476e-03,NA,"MONTANA",-104.80175,  47.92005
"86","RICHLAND",2.889526e-02,NA,"NORTH DAKOTA", -96.89587,  46.15468
"87","RICHLAND",6.946510e-03,NA,"OHIO", -82.51858,  40.75667
"88","RICHLAND",5.383911e-02,NA,"SOUTH CAROLINA", -80.94289,  34.04122
"89","RICH",NA,NA,"UTAH",-111.18912,  41.56297
"90","YAKIMA",3.216340e-02,NA,"WASHINGTON",-120.50610,  46.60223
"91","RICHLAND",2.006011e-02,NA,"WISCONSIN", -90.38679,  43.33471
"92","HARTFORD",2.185908e-02,NA,"CONNECTICUT", -72.67337,  41.76580
"93","NEW HAVEN",2.431896e-02,NA,"CONNECTICUT", -72.92788,  41.30827
"94","HART",1.778879e-01,NA,"GEORGIA", -82.95016,  34.35000
"95","FORD",1.796035e-02,NA,"ILLINOIS", -88.20716,  40.49886
"96","FORD",4.091676e-02,NA,"KANSAS", -99.75402,  37.63613
"97","HART",1.420141e-02,NA,"KENTUCKY", -85.84862,  37.31013
"98","RENO",1.924307e-02,NA,"KANSAS", -95.11997,  39.05111
"99","LAKE",1.209154e-02,NA,"CALIFORNIA",-122.21320,  40.35507
"100","LAKE",4.610807e-02,NA,"COLORADO",-100.93652,  32.34976
"101","LAKE",1.807444e-02,NA,"FLORIDA", -81.77870,  28.70285
"102","LAKE",1.358070e-02,NA,"ILLINOIS", -87.61864,  42.29046
"103","LAKE",3.084464e-02,NA,"INDIANA", -87.30161,  41.48973
"104","LAKE",1.332566e-02,NA,"MICHIGAN", -87.22202,  43.45010
"105","LAKE",5.974537e-03,NA,"MINNESOTA", -93.83189,  43.84190
"106","LAKE",3.781116e-02,NA,"MONTANA",-114.13392,  47.67137
"107","LAKE",1.173052e-02,NA,"OHIO", -81.25188,  41.98153
"108","LAKE",1.128577e-02,NA,"OREGON",-120.56577,  42.69863
"109","LAKE",4.579977e-03,NA,"SOUTH DAKOTA", -97.17903,  43.94668
"110","LAKE",3.769129e-02,NA,"TENNESSEE", -89.49312,  36.32707
"111","SALT LAKE",1.900055e-01,NA,"UTAH",-111.88814,  40.76056
"112","SACRAMENTO",2.523648e-03,NA,"CALIFORNIA",-121.49442,  38.57813
"113","SAC",1.163857e-01,NA,"IOWA", -95.14321,  42.35735
"114","CHESTER",3.693436e-02,NA,"PENNSYLVANIA", -75.35575,  39.84956
"115","CHESTER",1.502333e-01,NA,"SOUTH CAROLINA", -81.21426,  34.70486
"116","CHESTER",4.809197e-03,NA,"TENNESSEE", -88.67236,  35.42709
"117","BALTIMORE",1.586422e-01,NA,"MARYLAND", -76.61041,  39.29050
"118","FRESNO",7.368214e-03,NA,"CALIFORNIA",-119.78712,  36.73780
"119","THOMAS",2.021008e-01,NA,"GEORGIA", -83.84730,  30.84174
"120","THOMAS",2.654530e-02,NA,"KANSAS",-101.07118,  39.37029
"121","THOMAS",2.642117e-02,NA,"NEBRASKA",-100.52961,  41.98821
"122","DAY",1.432072e-02,NA,"SOUTH DAKOTA", -97.70237,  45.41675
"123","IDAHO",9.687813e-03,NA,"IDAHO",-114.74204,  44.06820
"124","IDA",1.060759e-01,NA,"IOWA", -95.47778,  42.34187
"125","FALLS",1.604422e-02,NA,"TEXAS", -97.00684,  31.16364
"126","SAN LUIS OBISPO",2.262701e-02,NA,"CALIFORNIA",-120.65962,  35.28275
"127","SANTA BARBARA",8.821695e-03,NA,"CALIFORNIA",-119.69894,  34.42028
"128","HONOLULU",2.367763e-02,NA,"HAWAII",-157.85814,  21.30988
"129","FORD",1.796035e-02,NA,"ILLINOIS", -88.20716,  40.49886
"130","FORD",4.091676e-02,NA,"KANSAS", -99.75402,  37.63613
"131","BEDFORD",2.293722e-03,NA,"PENNSYLVANIA", -78.50391,  40.01869
"132","PROVIDENCE",5.470487e-03,NA,"RHODE ISLAND", -71.41420,  41.82456
"133","BEDFORD",8.630272e-03,NA,"TENNESSEE", -86.45921,  35.47025
"134","BEDFORD",1.224072e-01,NA,"VIRGINIA", -79.52309,  37.33431
"135","BRYAN",2.939882e-01,NA,"GEORGIA", -81.47184,  32.02366
"136","BRYAN",3.150941e-01,NA,"OKLAHOMA", -96.32261,  33.90213
"137","TWIN FALLS",2.695482e-02,NA,"IDAHO",-114.47005,  42.55584
"138","FALLS",1.604422e-02,NA,"TEXAS", -97.00684,  31.16364
"139","PHILADELPHIA",2.324854e-02,NA,"PENNSYLVANIA", -75.16522,  39.95258
"140","DECATUR",2.323431e-01,NA,"GEORGIA", -84.29631,  33.77483
"141","CHAMPAIGN",1.752207e-02,NA,"ILLINOIS", -88.24352,  40.11629
"142","DECATUR",3.126242e-03,NA,"INDIANA", -84.92913,  40.83060
"143","DECATUR",1.140354e-01,NA,"IOWA", -93.83383,  40.74194
"144","DECATUR",1.925454e-02,NA,"KANSAS",-100.52961,  39.74804
"145","CHAMPAIGN",9.110337e-03,NA,"OHIO", -83.80487,  40.10258
"146","DECATUR",2.334919e-02,NA,"TENNESSEE", -84.79022,  35.51479
"147","SANTA FE",6.609441e-03,NA,"NEW MEXICO",-105.93819,  35.68943
"148","DENVER",1.797799e-02,NA,"COLORADO",-104.99025,  39.73924
"149","SIOUX",1.005092e-01,NA,"IOWA", -96.40494,  42.49634
"150","SIOUX",1.537200e-02,NA,"NEBRASKA",-103.72892,  42.50129
"151","SIOUX",1.246490e-02,NA,"NORTH DAKOTA",-101.11754,  46.05120
"152","AUSTIN",1.093042e-02,NA,"TEXAS", -97.74306,  30.26715
"153","DALLAS",3.223593e-04,NA,"ALABAMA", -87.14229,  32.23321
"154","DALLAS",1.492288e-01,NA,"ARKANSAS", -94.21910,  34.53594
