"","county","swing","change_query_incidence","state","lat_long.lon","lat_long.lat"
"330","GREEN",-5.801518e-02,  0,"WISCONSIN", -89.62516,  42.62873
"331","WOOD",-6.096415e-03,  0,"WISCONSIN", -90.16823,  44.45581
"332","JACKSON", 1.407822e-01,  2,"ALABAMA", -87.89444,  31.50905
"333","JACKSON", 1.671111e-01,  2,"ARKANSAS", -91.13530,  35.64796
"334","JACKSON",-3.644501e-02,  2,"COLORADO",-106.25221,  40.68192
"335","JACKSON", 3.028992e-02,  2,"FLORIDA", -81.65915,  30.32976
"336","JACKSON", 3.436473e-02,  2,"GEORGIA", -83.96602,  33.29457
"337","JACKSON",-1.351149e-02,  2,"ILLINOIS", -89.32270,  37.72183
"338","JACKSON",-4.430005e-02,  2,"INDIANA", -86.05296,  38.87943
"339","JACKSON",-1.435088e-02,  2,"IOWA", -90.52578,  42.15607
"340","JACKSON", 6.009507e-03,  2,"KANSAS", -95.81429,  39.42414
"341","JACKSON", 2.670349e-02,  2,"KENTUCKY", -83.38351,  37.55315
"342","JACKSON", 2.392542e-02,  2,"LOUISIANA", -91.21761,  30.83740
"343","JACKSON",-3.422718e-02,  2,"MICHIGAN", -84.40135,  42.24587
"344","JACKSON", 4.027261e-02,  2,"MINNESOTA", -94.98675,  43.62086
"345","JACKSON",-1.955871e-02,  2,"MISSISSIPPI", -90.18065,  32.29814
"346","JACKSON",-9.259690e-04,  2,"MISSOURI", -89.66621,  37.38227
"347","JACKSON",-1.692891e-02,  2,"NORTH CAROLINA", -77.42136,  36.38960
"348","JACKSON", 3.721565e-03,  2,"OHIO", -82.63655,  39.05202
"349","JACKSON",-5.607445e-03,  2,"OKLAHOMA", -99.45615,  34.58346
"350","JACKSON",-3.588658e-02,  2,"OREGON",-122.96699,  42.31346
"351","JACKSON", 1.976504e-02,  2,"SOUTH DAKOTA",-101.52481,  43.66481
"352","JACKSON", 1.749302e-01,  2,"TENNESSEE", -88.81395,  35.61452
"353","JACK", 1.014543e-01,  2,"TEXAS", -98.22130,  33.25604
"354","JACKSON", 4.099313e-02,  2,"TEXAS", -96.53564,  28.93409
"355","JACKSON", 6.972298e-02,  2,"WEST VIRGINIA", -81.64734,  38.81399
"356","JACKSON",-3.126668e-02,  2,"WISCONSIN", -88.16676,  43.32389
"357","LUBBOCK",-5.008587e-02,  1,"TEXAS",-101.85529,  33.57782
"358","ROCK ISLAND",-3.750127e-02, -1,"ILLINOIS", -90.57875,  41.50948
"359","ROCK",-1.785451e-02, -1,"MINNESOTA", -96.32261,  43.69270
"360","ROCK", 1.652206e-02, -1,"NEBRASKA", -99.45615,  42.39520
"361","ISLAND",-4.304815e-02, -1,"WASHINGTON",-122.57946,  48.19765
"362","ROCK",-3.296624e-02, -1,"WISCONSIN", -89.07525,  42.60604
"363","MADISON",-6.984265e-05,  7,"ALABAMA", -86.74833,  34.69926
"364","MADISON", 5.472435e-02,  7,"ARKANSAS", -90.72246,  35.01317
"365","MADISON", 8.670646e-03,  7,"FLORIDA", -83.41293,  30.46938
"366","MADISON", 3.032476e-02,  7,"GEORGIA", -83.46794,  33.59568
"367","MADISON", 1.343207e-02,  7,"IDAHO",-111.55837,  43.75083
"368","MADISON", 2.340261e-02,  7,"ILLINOIS", -90.15705,  38.68255
"369","MADISON",-7.473927e-02,  7,"INDIANA", -85.37996,  38.73589
"370","MADISON",-1.216662e-02,  7,"IOWA", -93.98784,  41.29224
"371","MADISON", 2.583054e-02,  7,"KENTUCKY", -84.31213,  37.71430
"372","MADISON",-1.073032e-01,  7,"LOUISIANA", -91.28910,  32.44016
"373","MADISON",-7.073999e-02,  7,"MISSISSIPPI", -90.11536,  32.46181
"374","MADISON", 7.454423e-02,  7,"MISSOURI", -92.20990,  39.47365
"375","MADISON",-3.643658e-02,  7,"MONTANA",-111.88650,  45.46673
"376","MADISON",-4.640093e-02,  7,"NEBRASKA", -97.45496,  41.82798
"377","MADISON",-7.583162e-02,  7,"NEW YORK", -75.51212,  42.89896
"378","MADISON",-3.484278e-03,  7,"NORTH CAROLINA", -79.95949,  36.38542
"379","MADISON",-4.029846e-02,  7,"OHIO", -81.04982,  41.77116
"380","MADISON",-1.785682e-02,  7,"TENNESSEE", -86.71435,  36.25620
"381","MADISON", 6.123820e-02,  7,"TEXAS", -95.91162,  30.94991
"382","MADISON",-2.587775e-02,  7,"VIRGINIA", -78.25750,  38.38041
"383","BRYAN",-1.919204e-02, 13,"GEORGIA", -81.47184,  32.02366
"384","BRYAN", 1.212271e-01, 13,"OKLAHOMA", -96.32261,  33.90213
"385","BINGHAM",-7.734543e-04,  1,"IDAHO",-112.36241,  43.21123
"386","INGHAM",-5.674176e-02,  1,"MICHIGAN", -84.35420,  42.64689
"387","ALBANY",-5.410849e-02,  6,"NEW YORK", -73.75447,  42.65181
"388","SCHENECTADY",-6.944178e-02,  6,"NEW YORK", -73.93874,  42.81435
"389","ALBANY",-4.526846e-02,  6,"WYOMING",-106.13196,  41.18414
"390","PITT",-7.030970e-02,  3,"NORTH CAROLINA", -77.42430,  35.55892
"391","PITTSBURG", 9.269019e-02,  3,"OKLAHOMA", -95.84999,  34.71315
"392","GAINES", 1.345897e-02,  2,"TEXAS",-102.71351,  32.69875
"393","FORD", 1.628684e-02,  2,"ILLINOIS", -88.20716,  40.49886
"394","FORD",-6.066035e-02,  2,"KANSAS", -99.75402,  37.63613
"395","KLAMATH",-3.861414e-02,  2,"OREGON",-121.61421,  42.69528
"396","FALLS", 3.543496e-02,  2,"TEXAS", -97.00684,  31.16364
"397","CHARLOTTE", 7.410042e-03,  0,"FLORIDA", -81.90983,  26.89460
"398","CHARLOTTE",-1.800560e-02,  0,"VIRGINIA", -78.61150,  37.04674
"399","ADA",-5.946883e-02,  3,"IDAHO",-116.24203,  43.47877
"400","SHERMAN", 6.344324e-03,  3,"KANSAS", -95.05719,  37.25728
"401","SHERMAN",-3.782528e-02,  3,"NEBRASKA", -98.92453,  41.17517
"402","SHERMAN", 3.981872e-02,  3,"OREGON",-120.75304,  45.41220
"403","SHERMAN",-1.267191e-03,  3,"TEXAS", -96.60888,  33.63566
"404","ANDERSON", 4.807077e-02,  1,"KANSAS", -95.31025,  38.28093
"405","ANDERSON", 3.472596e-03,  1,"KENTUCKY", -84.98175,  37.99865
"406","GREEN", 1.062078e-02,  1,"KENTUCKY", -83.07517,  38.14064
"407","ASHE", 4.734255e-02,  1,"NORTH CAROLINA", -81.47184,  36.43397
"408","ANDERSON", 8.070570e-03,  1,"SOUTH CAROLINA", -82.65013,  34.50344
"409","GREENVILLE",-2.696487e-02,  1,"SOUTH CAROLINA", -82.40002,  34.84850
"410","SPARTANBURG",-3.070221e-02,  1,"SOUTH CAROLINA", -81.93272,  34.95160
"411","ANDERSON", 6.266755e-02,  1,"TENNESSEE", -84.22788,  36.08096
"412","ANDERSON", 5.151134e-02,  1,"TEXAS", -95.99245,  30.48770
"413","GREEN",-5.801518e-02,  1,"WISCONSIN", -89.62516,  42.62873
"414","KANE",-5.972559e-02,  9,"ILLINOIS", -90.35373,  39.19005
"415","KANE",-3.515945e-02,  9,"UTAH",-112.42915,  37.29325
"416","SPOKANE",-3.071266e-02,  9,"WASHINGTON",-117.42353,  47.65797
"417","GRAND",-3.192811e-02,  5,"COLORADO",-106.06402,  40.07274
"418","KALAMAZOO",-4.913640e-02,  5,"MICHIGAN", -85.58563,  42.28965
"419","CREEK", 7.207546e-02,  5,"OKLAHOMA", -96.32261,  35.83625
"420","GRAND", 2.024473e-03,  5,"UTAH",-109.75917,  39.08579
"421","SCOTT", 1.151990e-01, 11,"ARKANSAS", -92.09626,  34.69648
"422","CHEYENNE", 1.451679e-02, 11,"COLORADO",-102.62162,  38.80026
"423","SCOTT",-1.102520e-02, 11,"ILLINOIS", -90.48799,  39.60949
"424","SCOTT",-2.466959e-02, 11,"INDIANA", -85.55581,  41.74106
"425","SCOTT",-5.656229e-02, 11,"IOWA", -90.63937,  41.63932
"426","CHEYENNE", 2.388810e-02, 11,"KANSAS",-101.79796,  39.78778
"427","SCOTT", 1.464151e-02, 11,"KANSAS",-100.89031,  38.56253
"428","SCOTT", 1.039184e-03, 11,"KENTUCKY", -84.56415,  38.31724
"429","SCOTT",-2.503152e-02, 11,"MINNESOTA", -93.54079,  44.68341
"430","SCOTT",-7.979399e-02, 11,"MISSISSIPPI", -91.07600,  33.59308
"431","SCOTT", 4.248137e-02, 11,"MISSOURI", -89.62516,  37.03944
"432","CHEYENNE",-4.848621e-02, 11,"NEBRASKA",-103.08179,  41.25093
"433","SCOTT", 1.852571e-01, 11,"TENNESSEE", -84.52222,  36.39762
"434","SCOTT", 9.553706e-02, 11,"VIRGINIA", -82.60512,  36.68158
"435","BURLINGTON",-5.608557e-02,  5,"NEW JERSEY", -74.86618,  40.07053
"436","NASH",-8.746793e-02,  7,"NORTH CAROLINA", -77.97387,  35.95979
"437","FLORENCE",-6.056147e-02,  1,"SOUTH CAROLINA", -79.76609,  34.19734
"438","FLORENCE", 1.502811e-03,  1,"WISCONSIN", -88.25200,  45.92242
"439","OKLAHOMA",-5.908067e-02,  6,"OKLAHOMA", -97.51954,  35.46887
"440","PRESQUE ISLE", 5.994184e-03, -5,"MICHIGAN", -83.59782,  45.57293
"441","KANSAS CITY",-3.802685e-02,  6,"MISSOURI", -94.57857,  39.09973
"442","PUEBLO",-3.959967e-02,  9,"COLORADO",-104.61010,  38.27060
"443","COLORADO", 3.062736e-02,  9,"TEXAS", -97.13389,  29.98556
"444","TULSA",-7.565215e-03, -1,"OKLAHOMA", -95.98950,  36.15514
"445","HARRIS", 6.744685e-03,  3,"GEORGIA", -84.85679,  32.70327
"446","YORK",-4.234608e-02,  3,"MAINE", -70.64826,  43.16175
"447","LANCASTER",-6.776749e-02,  3,"NEBRASKA", -96.66381,  40.84715
"448","YORK",-2.507145e-02,  3,"NEBRASKA", -97.59209,  40.86739
"449","LANCASTER",-6.576731e-02,  3,"PENNSYLVANIA", -76.30418,  40.04033
"450","LEBANON",-2.873639e-02,  3,"PENNSYLVANIA", -76.42621,  40.33922
"451","YORK",-3.452646e-02,  3,"PENNSYLVANIA", -76.72696,  39.96107
"452","LANCASTER",-3.832302e-02,  3,"SOUTH CAROLINA", -80.77090,  34.72043
"453","YORK",-4.778017e-02,  3,"SOUTH CAROLINA", -81.24202,  34.99430
"454","HARRIS",-5.173350e-02,  3,"TEXAS", -95.31025,  29.77518
"455","LANCASTER",-5.679287e-02,  3,"VIRGINIA", -76.46602,  37.77003
"456","YORK",-4.853452e-02,  3,"VIRGINIA", -76.50967,  37.23876
"457","LANDER",-4.724456e-02, -1,"NEVADA",-116.98524,  40.05101
"458","WINSTON", 8.171894e-02,  9,"ALABAMA", -87.34136,  34.16901
"459","GREEN", 1.062078e-02,  9,"KENTUCKY", -83.07517,  38.14064
"460","WINSTON",-4.709439e-02,  9,"MISSISSIPPI", -89.01793,  33.16503
"461","SALEM",-4.008358e-02,  9,"NEW JERSEY", -75.46704,  39.57190
"462","SALEM",-2.055054e-02,  9,"VIRGINIA", -80.05476,  37.29347
"463","GREEN",-5.801518e-02,  9,"WISCONSIN", -89.62516,  42.62873
"464","DES MOINES", 8.720898e-03,  7,"IOWA", -93.61640,  41.58961
"465","COLUMBUS", 2.922876e-02,  6,"NORTH CAROLINA", -82.19706,  35.25317
"466","FORD", 1.628684e-02,  3,"ILLINOIS", -88.20716,  40.49886
"467","FORD",-6.066035e-02,  3,"KANSAS", -99.75402,  37.63613
"468","ROCK",-1.785451e-02,  3,"MINNESOTA", -96.32261,  43.69270
"469","ROCK", 1.652206e-02,  3,"NEBRASKA", -99.45615,  42.39520
"470","ROCK",-3.296624e-02,  3,"WISCONSIN", -89.07525,  42.60604
"471","WILL",-5.545550e-02,  1,"ILLINOIS", -88.09008,  41.50547
"472","DICKINSON", 2.763355e-02,  1,"IOWA", -95.18492,  43.40494
"473","DICKINSON", 1.575144e-02,  1,"KANSAS",NA,NA
"474","DICKINSON", 3.037369e-02,  1,"MICHIGAN", -87.86161,  45.96014
"475","BANKS", 7.953176e-02,  1,"GEORGIA", -83.46436,  34.37854
"476","HARRIS", 6.744685e-03, -7,"GEORGIA", -84.85679,  32.70327
"477","VERNON", 6.072948e-02, -7,"LOUISIANA", -93.17797,  31.13200
"478","CAPE GIRARDEAU", 3.020335e-02, -7,"MISSOURI", -89.51815,  37.30588
"479","VERNON", 4.926650e-02, -7,"MISSOURI", -94.31542,  37.81485
"480","HARRIS",-5.173350e-02, -7,"TEXAS", -95.31025,  29.77518
"481","VERNON",-3.602561e-02, -7,"WISCONSIN", -88.24816,  42.90444
"482","IDAHO",-4.702694e-03, 18,"IDAHO",-114.74204,  44.06820
"483","IDA", 1.039796e-02, 18,"IOWA", -95.47778,  42.34187
"484","FALLS", 3.543496e-02, 18,"TEXAS", -97.00684,  31.16364
"485","LAUREL", 6.246053e-02,-12,"KENTUCKY", -84.18571,  37.06935
"486","MONROE",-7.517529e-02,  1,"ALABAMA", -87.32471,  31.52794
"487","MONROE", 6.400204e-02,  1,"ARKANSAS", -91.10457,  34.73482
"488","EL DORADO",-2.946424e-02,  1,"CALIFORNIA",-120.43576,  38.74264
"489","MONROE", 1.901139e-04,  1,"FLORIDA", -81.07547,  25.29745
"490","MONROE", 1.862739e-02,  1,"GEORGIA", -83.71323,  33.79484
"491","MONROE", 5.418236e-02,  1,"ILLINOIS", -90.18696,  38.27425
"492","MONROE",-5.648095e-02,  1,"INDIANA", -84.93691,  40.74505
"493","MONROE", 1.223302e-02,  1,"IOWA", -93.10381,  41.52083
"494","MONROE",-9.356170e-05,  1,"KENTUCKY", -85.72564,  36.74849
"495","MONROE",-1.437291e-02,  1,"MICHIGAN", -83.39771,  41.91643
"496","MONROE",-2.051265e-02,  1,"MISSISSIPPI", -88.55653,  33.87736
"497","MONROE", 3.205092e-02,  1,"MISSOURI", -92.06652,  39.55088
"498","MONROE",-9.611177e-02,  1,"NEW YORK", -74.18681,  41.33065
"499","MONROE", 9.237472e-02,  1,"OHIO", -84.36105,  39.44506
"500","MONROE",-6.731123e-02,  1,"PENNSYLVANIA", -75.24791,  41.04584
"501","MONROE", 7.444269e-02,  1,"TENNESSEE", -85.24246,  36.43701
"502","MONROE", 1.047029e-01,  1,"WEST VIRGINIA", -80.58828,  37.56020
"503","MONROE",-3.206230e-02,  1,"WISCONSIN", -89.63845,  42.60112
"504","BILLINGS", 2.201166e-02, -4,"NORTH DAKOTA",-103.39061,  47.05603
"505","TRAVERSE",-3.462071e-02, -4,"MINNESOTA", -94.01746,  44.34858
"506","MASON",-1.612915e-02,  6,"ILLINOIS", -88.62366,  38.95310
"507","MASON",-5.423972e-03,  6,"KENTUCKY", -83.88971,  38.61941
"508","MASON",-3.686611e-02,  6,"MICHIGAN", -84.44358,  42.57920
"509","CHESTER",-2.141559e-02,  6,"PENNSYLVANIA", -75.35575,  39.84956
"510","CHESTER",-5.378887e-02,  6,"SOUTH CAROLINA", -81.21426,  34.70486
"511","CHESTER", 9.066657e-02,  6,"TENNESSEE", -88.67236,  35.42709
"512","AUSTIN", 4.681326e-02,  6,"TEXAS", -97.74306,  30.26715
"513","MASON", 2.755100e-02,  6,"TEXAS", -99.23061,  30.74879
"514","MASON",-1.815835e-02,  6,"WASHINGTON",-123.19514,  47.42511
"515","MASON", 5.775438e-02,  6,"WEST VIRGINIA", -82.02903,  39.02175
"516","VALLEY",-4.859082e-02, -1,"IDAHO",-115.79264,  44.92047
"517","VALLEY",-5.846091e-03, -1,"MONTANA",-106.83048,  48.28557
"518","VALLEY", 7.387314e-03, -1,"NEBRASKA", -96.34694,  41.31260
"519","WICHITA", 1.342268e-02,  3,"KANSAS", -97.33822,  37.69345
"520","FALLS", 3.543496e-02,  3,"TEXAS", -97.00684,  31.16364
"521","WICHITA", 2.210967e-02,  3,"TEXAS", -98.74812,  33.93097
"522","CHARLES",-1.516461e-01,  1,"MARYLAND", -77.10249,  38.52218
"523","CHARLESTON",-3.651247e-02,  1,"SOUTH CAROLINA", -79.93197,  32.78332
"524","CHARLOTTE", 7.410042e-03,  7,"FLORIDA", -81.90983,  26.89460
"525","CHARLOTTE",-1.800560e-02,  7,"VIRGINIA", -78.61150,  37.04674
"526","CHARLOTTESVILLE",-4.655175e-02,  7,"VIRGINIA", -78.47694,  38.03018
"527","WAYNE", 2.667363e-02,  3,"GEORGIA", -81.90983,  31.50921
"528","WAYNE", 5.774303e-02,  3,"ILLINOIS", -88.24237,  41.95083
"529","WAYNE",-3.132777e-02,  3,"INDIANA", -84.98175,  39.83188
"530","WAYNE", 1.697846e-03,  3,"IOWA", -93.33889,  40.66774
"531","WAYNE", 8.261552e-02,  3,"KENTUCKY", -84.85679,  36.75719
"532","WAYNE",-3.640027e-02,  3,"MICHIGAN", -83.38632,  42.28143
"533","WAYNE",-3.262668e-02,  3,"MISSISSIPPI", -88.71090,  31.71306
"534","WAYNE", 4.115020e-02,  3,"MISSOURI", -90.52578,  37.03887
"535","WAYNE",-3.831420e-02,  3,"NEBRASKA", -97.01782,  42.23056
"536","WAYNE",-8.210808e-02,  3,"NEW YORK", -77.10553,  42.47090
"537","WAYNE",-8.025425e-02,  3,"NORTH CAROLINA", -77.97387,  35.35655
"538","WAYNE",-1.272589e-02,  3,"OHIO", -83.47354,  41.30144
"539","WAYNE",-2.414325e-02,  3,"PENNSYLVANIA", -75.39659,  40.04213
"540","WAYNE", 1.132202e-01,  3,"TENNESSEE", -87.77633,  35.28237
"541","WAYNE", 4.317639e-02,  3,"UTAH",-110.80761,  38.33370
"542","WAYNE", 9.304837e-02,  3,"WEST VIRGINIA", -82.44237,  38.22147
"543","YOUNG", 6.715069e-02, -2,"TEXAS", -96.07997,  31.84211
"544","LONG",-4.347655e-02,  5,"GEORGIA", -81.82244,  31.77555
"545","NACOGDOCHES", 1.851840e-02,  5,"TEXAS", -94.65600,  31.60395
"546","TYLER", 1.251242e-01,  5,"TEXAS", -95.30106,  32.35126
"547","TYLER", 5.587309e-02,  5,"WEST VIRGINIA", -80.85438,  39.49770
"548","ALBANY",-5.410849e-02, 14,"NEW YORK", -73.75447,  42.65181
"549","ALBANY",-4.526846e-02, 14,"WYOMING",-106.13196,  41.18414
"550","CHESTER",-2.141559e-02,  5,"PENNSYLVANIA", -75.35575,  39.84956
"551","CHESTER",-5.378887e-02,  5,"SOUTH CAROLINA", -81.21426,  34.70486
"552","CHESTER", 9.066657e-02,  5,"TENNESSEE", -88.67236,  35.42709
"553","NORFOLK", 3.211581e-02,  5,"MASSACHUSETTS", -71.32506,  42.11954
"554","NEWPORT",-2.642701e-02,  5,"RHODE ISLAND", -71.31186,  41.49176
"555","NEWPORT NEWS",-1.293330e-01,  5,"VIRGINIA", -76.47301,  37.08708
"556","NORFOLK",-1.079224e-01,  5,"VIRGINIA", -76.28587,  36.85077
"557","PORTSMOUTH",-1.033657e-01,  5,"VIRGINIA", -76.29827,  36.83543
"558","ST. JOSEPH",-2.992911e-02,  6,"INDIANA", -86.33768,  41.62281
"559","ST. JOSEPH",-5.183317e-02,  6,"MICHIGAN", -86.48955,  42.09386
"560","BOISE",-3.609452e-02, 13,"IDAHO",-116.20231,  43.61502
"561","JONES", 1.509640e-03, -1,"GEORGIA", -83.50702,  33.00026
"562","JONES",-2.851460e-02, -1,"IOWA", -91.13530,  42.15167
"563","JONES",-2.964587e-02, -1,"MISSISSIPPI", -89.17060,  31.53432
"564","JONES",-3.259986e-02, -1,"NORTH CAROLINA", -77.33244,  35.03063
"565","JONES", 1.110043e-02, -1,"SOUTH DAKOTA",-100.70979,  43.97158
"566","JONES", 5.705005e-02, -1,"TEXAS", -99.81249,  32.78334
"567","ARTHUR",-2.582243e-02, 10,"NEBRASKA",-101.69156,  41.57165
"568","ERIE",-2.156560e-02,  2,"NEW YORK", -78.74762,  42.69749
"569","ERIE",-2.739297e-02,  2,"OHIO", -82.47528,  41.43499
"570","ERIE",-3.910393e-02,  2,"PENNSYLVANIA", -80.08497,  42.12904
"571","PITT",-7.030970e-02,  3,"NORTH CAROLINA", -77.42430,  35.55892
"572","PITTSBURG", 9.269019e-02,  3,"OKLAHOMA", -95.84999,  34.71315
"573","SWEETWATER", 3.369758e-02,  2,"WYOMING",-109.18800,  41.85194
"574","FALLS", 3.543496e-02,  3,"TEXAS", -97.00684,  31.16364
"575","STEUBEN",-2.212661e-02, -3,"INDIANA", -84.98175,  41.61155
"576","STEUBEN",-7.594771e-02, -3,"NEW YORK", -75.28295,  43.32007
"577","MONTGOMERY",-1.160810e-01, 12,"ALABAMA", -86.30774,  32.37922
"578","MONTGOMERY", 1.119528e-01, 12,"ARKANSAS", -93.66232,  34.54241
"579","MONTGOMERY", 2.005351e-02, 12,"GEORGIA", -81.12205,  31.94049
"580","MONTGOMERY", 3.860461e-02, 12,"ILLINOIS", -88.34590,  41.73058
"581","MONTGOMERY",-5.808902e-02, 12,"INDIANA", -87.04612,  38.66255
"582","MONTGOMERY",-4.513962e-02, 12,"IOWA", -95.20255,  43.44127
"583","MONTGOMERY", 2.268068e-02, 12,"KANSAS", -95.81429,  37.24025
"584","MONTGOMERY", 7.733778e-02, 12,"KENTUCKY", -83.88971,  38.03146
"585","MONTGOMERY",-5.619305e-02, 12,"MARYLAND", -77.24052,  39.15474
"586","MONTGOMERY",-2.520467e-02, 12,"MISSISSIPPI", -89.62516,  33.52744
"587","MONTGOMERY", 4.331102e-02, 12,"MISSOURI", -91.48215,  38.93656
"588","MONTGOMERY",-4.168081e-02, 12,"NEW YORK", -74.23682,  41.52759
"589","MONTGOMERY", 5.230527e-03, 12,"NORTH CAROLINA", -79.87448,  35.35879
"590","MONTGOMERY",-1.526760e-02, 12,"OHIO", -84.35411,  39.22811
"591","MONTGOMERY",-1.411442e-02, 12,"PENNSYLVANIA", -76.87691,  41.17036
"592","MONTGOMERY",-3.538607e-02, 12,"TENNESSEE", -87.46040,  36.49604
"593","MONTGOMERY", 2.215303e-02, 12,"TEXAS", -95.69634,  30.38826
"594","MONTGOMERY",-4.586002e-02, 12,"VIRGINIA", -80.41040,  37.20703
"595","AUGUSTA",-4.469915e-02, -1,"VIRGINIA", -79.24511,  38.20046
"596","WILKES", 6.897442e-03,  8,"GEORGIA", -82.77786,  33.80826
"597","WILKES", 6.281361e-03,  8,"NORTH CAROLINA", -81.25188,  36.20286
"598","LYNCHBURG", 2.798027e-03,  2,"VIRGINIA", -79.14221,  37.41488
"599","ROANOKE",-2.719880e-02,  2,"VIRGINIA", -79.94495,  37.27091
"600","COLUMBIA", 3.705708e-02,  6,"ARKANSAS", -93.17797,  33.12852
"601","COLUMBIA", 9.296570e-03,  6,"FLORIDA", -82.60512,  30.18127
"602","COLUMBIA",-3.909211e-02,  6,"GEORGIA", -82.25833,  33.50985
"603","COLUMBIA",-5.631178e-02,  6,"NEW YORK", -73.96257,  40.80754
"604","COLUMBIA",-1.282228e-02,  6,"OREGON",-123.03572,  45.91971
"605","COLUMBIA",-3.497473e-02,  6,"PENNSYLVANIA", -76.50441,  40.03371
"606","COLUMBIA", 1.067079e-04,  6,"WASHINGTON",-117.81426,  46.27751
"607","COLUMBIA",-7.990115e-02,  6,"WISCONSIN", -89.32270,  43.40466
"608","CROSS", 9.987593e-02,  9,"ARKANSAS", -90.82940,  35.29989
"609","ROSS",-4.468406e-02,  9,"OHIO", -84.65050,  39.31228
"610","EAU CLAIRE",-1.923210e-02,  9,"WISCONSIN", -91.49849,  44.81135
"611","LA CROSSE",-4.790510e-02,  9,"WISCONSIN", -91.25190,  43.81378
"612","MITCHELL",-3.173941e-02,  2,"GEORGIA", -82.70319,  33.21987
"613","MITCHELL",-4.375180e-03,  2,"IOWA", -92.86686,  43.32164
"614","SIOUX",-2.082139e-02,  2,"IOWA", -96.40494,  42.49634
"615","MITCHELL", 9.254460e-03,  2,"KANSAS", -98.09978,  38.38390
"616","SIOUX", 1.443966e-02,  2,"NEBRASKA",-103.72892,  42.50129
"617","MITCHELL", 2.738412e-02,  2,"NORTH CAROLINA", -82.14960,  36.02778
"618","SIOUX",-8.406055e-02,  2,"NORTH DAKOTA",-101.11754,  46.05120
"619","FALLS", 3.543496e-02,  2,"TEXAS", -97.00684,  31.16364
"620","MITCHELL", 1.596516e-02,  2,"TEXAS",-100.89031,  32.33605
"621","CLEVELAND", 1.516219e-01,  5,"ARKANSAS", -92.70961,  35.42147
"622","CLEVELAND",-1.358028e-02,  5,"NORTH CAROLINA", -80.67701,  35.73320
"623","CLEVELAND",-2.934853e-02,  5,"OKLAHOMA", -96.46419,  36.31007
"624","KNOX",-4.168464e-02, -1,"ILLINOIS", -90.25503,  40.93422
"625","KNOX", 8.921249e-03, -1,"INDIANA", -86.62070,  41.29395
"626","KNOX", 9.354022e-02, -1,"KENTUCKY", -83.88971,  36.92606
"627","KNOX",-5.840174e-02, -1,"MAINE", -69.24302,  44.52317
"628","KNOX", 1.989771e-02, -1,"MISSOURI", -92.22367,  40.20584
"629","KNOX",-6.696206e-03, -1,"NEBRASKA", -97.87216,  42.67124
"630","KNOX",-1.225678e-02, -1,"OHIO", -82.29073,  39.26507
"631","KNOX", 2.208050e-02, -1,"TENNESSEE", -83.84730,  36.01869
"632","KNOX", 7.780352e-02, -1,"TEXAS", -99.81249,  33.67342
"633","BAY", 3.513523e-03,  8,"FLORIDA", -85.68458,  30.18053
"634","GREEN", 1.062078e-02,  8,"KENTUCKY", -83.07517,  38.14064
"635","BAY", 2.147550e-02,  8,"MICHIGAN", -84.01674,  43.71097
"636","GREEN",-5.801518e-02,  8,"WISCONSIN", -89.62516,  42.62873
"637","PINE", 1.033076e-02,  6,"MINNESOTA", -92.80707,  46.09831
"638","ROCK",-1.785451e-02,  6,"MINNESOTA", -96.32261,  43.69270
"639","ROCK", 1.652206e-02,  6,"NEBRASKA", -99.45615,  42.39520
"640","ROCK",-3.296624e-02,  6,"WISCONSIN", -89.07525,  42.60604
"641","MISSOULA",-6.231022e-02,  3,"MONTANA",-113.99403,  46.87213
"642","JACKSON", 1.407822e-01, 12,"ALABAMA", -87.89444,  31.50905
"643","JACKSON", 1.671111e-01, 12,"ARKANSAS", -91.13530,  35.64796
"644","JACKSON",-3.644501e-02, 12,"COLORADO",-106.25221,  40.68192
"645","JACKSON", 3.028992e-02, 12,"FLORIDA", -81.65915,  30.32976
"646","JACKSON", 3.436473e-02, 12,"GEORGIA", -83.96602,  33.29457
"647","JACKSON",-1.351149e-02, 12,"ILLINOIS", -89.32270,  37.72183
"648","JACKSON",-4.430005e-02, 12,"INDIANA", -86.05296,  38.87943
"649","JACKSON",-1.435088e-02, 12,"IOWA", -90.52578,  42.15607
"650","JACKSON", 6.009507e-03, 12,"KANSAS", -95.81429,  39.42414
"651","JACKSON", 2.670349e-02, 12,"KENTUCKY", -83.38351,  37.55315
"652","JACKSON", 2.392542e-02, 12,"LOUISIANA", -91.21761,  30.83740
"653","JACKSON",-3.422718e-02, 12,"MICHIGAN", -84.40135,  42.24587
"654","JACKSON", 4.027261e-02, 12,"MINNESOTA", -94.98675,  43.62086
"655","JACKSON",-1.955871e-02, 12,"MISSISSIPPI", -90.18065,  32.29814
"656","JACKSON",-9.259690e-04, 12,"MISSOURI", -89.66621,  37.38227
"657","JACKSON",-1.692891e-02, 12,"NORTH CAROLINA", -77.42136,  36.38960
"658","JACKSON", 3.721565e-03, 12,"OHIO", -82.63655,  39.05202
"659","JACKSON",-5.607445e-03, 12,"OKLAHOMA", -99.45615,  34.58346
"660","JACKSON",-3.588658e-02, 12,"OREGON",-122.96699,  42.31346
"661","JACKSON", 1.976504e-02, 12,"SOUTH DAKOTA",-101.52481,  43.66481
"662","JACKSON", 1.749302e-01, 12,"TENNESSEE", -88.81395,  35.61452
